source_file,event_id,date,year,country,region,Location,latitude,longitude,loc_accuracy,Actor1,Actor2,WeakGov,FishPop,EcoChngeOther,GroundsLim,ForeignFisher,IllegalFishing,IncrEfficiency,IncrPressure,OpsScales,Markets,Poverty,FoodInsecurity,Marginalization,StratLoc,MaritimeCrime,violence_score,ViolenceScore_Explanation,Explanation,Summary,Disputed,ForcedLabor,sst_time,lon_360,matched_sst_lat,matched_sst_lon,sst_degC,sst_search_radius_deg,sst_distance_km
HOA_FDE_All_Final,e4026,2002-01-01 00:00:00,2002,Tanzania,Horn of Africa,Rufiji River Delta and Mafia Island,-7.759966,39.498714,Region,foreign illegal trawlers,Ministry of Natural Resources,0,1,1,0,1,1,1,0.0,0,0,0,0,0,0,0,1,,Tanzanian government banned trawling after 70 foreign trawlers were depleting fish stocks and destroying coral reefs around Mafia Island and Rufiji Delta. Ban appears to apply to all EEZ. Trawlers were targeting tu (bottom trawlers??) and other items like prawns. Government was motivated by lack of income from vessels bypassing royalties and exporting directly. Ban on exports began. Now 20 vessels are licensed to export and the government is considering lifting the ban altogether. ,,0.0,,2002-01-01,39.498714,-8.0,40.0,28.967174530029297,2.0,61.32683601490254
HOA_FDE_All_Final,e4027,2004-03-21 00:00:00,2004,Tanzania,Horn of Africa,Coast of Tanzania,-6.015354,39.454114,Country,Tanzanian People's Defense Forces; Tanzanian police,illegal trawlers,0,0,0,1,1,1,1,0.0,0,0,0,0,0,0,0,1,,"Tanzanian combined forces (TPDF, vy, police, Fisheries Dept, Tax Authority, and Zanzibar's anti-smuggling group) took patrol action to seek illegal fishing boats and pirates/smugglers. No arrests were made. EU contributed air surveillance and funds for fuel and personnel. Illegal fishing has been a problem.",,0.0,,2004-03-01,39.454114,-6.0,40.0,28.99112319946289,2.0,60.39051874262893
HOA_FDE_All_Final,e4031,2010-11-17 00:00:00,2010,Tanzania,Horn of Africa,Kigoma and Rukwa regions,-7.0,31.5,Region,"Ministry of Livestock Development and Fisheries, permanent secretary ","foreign fishers from ""neighboring countries""",0,0,0,0,1,0,0,0.0,0,0,1,0,0,0,0,1,,"Ministry of Livestock Development and Fisheries directed fisheries officers to begin revoking licenses issues to all foreign vessels in Tanganyika waters. Foreigners have ""invaded"" the lake and their heavy fishing pressure is causing ""abject poverty"" for Tanzanian fishing communities.",,0.0,,2010-11-01,31.5,-8.0,40.0,27.513530731201172,10.0,943.6181857197643
HOA_FDE_All_Final,e4032,2012-04-19 00:00:00,2012,Tanzania,Horn of Africa,Zanzibar,-6.17683,39.22394,Town,court of law in Zanzibar,Zanzibaris,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,2,,"""Some"" Zanzibaris were arrested in Zanzibar and brought before a court. They were charged with illegal assembly, holding banners, and being ""rouges and vagabonds"" for protesting comments on the Constitution that would join Zanzibar with Tanganyika (Tanzania). Issues of conflict include revenues/ownership over fishing and mineral resources.",,0.0,,2012-04-01,39.22394,-6.0,40.0,29.259796142578125,2.0,88.0311516760776
HOA_FDE_All_Final,e4033,2012-05-12 00:00:00,2012,Tanzania,Horn of Africa,Mpasa village in Nkasi District,-8.189816,30.947127,Town,DRC bandits,Tanzanian fishers,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,2,,Four bandits from DRC attacked Tanzanian fishers on Lake Tanganyika near Mpasa village in Nkasi District. They fired a gun and stole four engines worth 25.3 million shillings and took three canoes worth 6 million. One fisher was abducted. Authorities were alerted and deployed to the area. Ongoing due to abduction.,,0.0,,2012-05-01,30.947127,-8.0,40.0,28.50827407836914,10.0,996.8060228585624
HOA_FDE_All_Final,e4034,2011-12-16 00:00:00,2011,Tanzania,Horn of Africa,Nkasi District,-7.58333,31.0,District,fishermen,Congolese citizens,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,2,,"Five Congolese tiols attacked Tanzanian fishers fishing in Lake Tanganyika, Nkasi District. Using ""heavy firearms"", they stole generators, lamps, and gear valued at 13 million shillings. One bandit was arrested in Jan 2012, prosecuted, and sentenced to 30 years in prison. A later article added the boats were torched.",,0.0,,2011-12-01,31.0,-8.0,40.0,28.790437698364258,10.0,992.5757846979155
HOA_FDE_All_Final,e4035,2012-05-15 00:00:00,2012,Tanzania,Horn of Africa,Kala village,-8.131183,30.957231,Town,Congolese bandits,Tanzanian fishers,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,2,,"15 Tanzanian fishers were attacked by 12 bandits from DRC. The bandits stole three canoes and four engines worth 31.3 million shillings in total. One fisher was abducted inside a stolen canoe. The bandits eventually let him go and he came to shore two days later. He was ""tired and hungry"" but no mention of an injury.",,0.0,,2012-05-01,30.957231,-8.0,40.0,28.50827407836914,10.0,995.6498649551376
HOA_FDE_All_Final,e4036,2012-07-01 00:00:00,2012,Tanzania,Horn of Africa,Lupita Island,-7.458662,30.559605,Town,"Minister of State in the Prime Minister's Office for Regional Administration and Local Government, Mr Aggrey Mwanri","Owners of two lodges, Tom and Chris (Americans) plus their staff and management",0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,,"The Deputy Minister of State in the Prime Minister's Office, Regiol Administration and Local Government, Mr AggreyMwanri, banned the owners and operators of the Lupita Island Lodge from banning fishing in the waters near the lodge. Context: Fishers have complained about harassment and restriction from fishing. Date uncertain, but ban of the ban came in response to community complaints. There are allegations the lodges, owned by Americans, are smuggling arms. ",,1.0,,2012-07-01,30.559605,-8.0,40.0,25.982168197631836,10.0,1041.9015712366597
HOA_FDE_All_Final,e4037,2012-12-16 00:00:00,2012,Tanzania,Horn of Africa,Kasanga village,-8.464239,31.143063,Town,Marine Police Unit,Zambian fishers,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,2,,"Marine Police Unit of Tanzania arrested 28 Zambian fishers for fishing illegally in Tanzanian waters without licenses. The marine police impounded canoes and gear. The fishers were held for interrogation and will be charged in court. The fishers had 520 kg of fish. Zambian officials (defense and security officers) were negotiating with the Tanzanian government for their release. In the end, the fishers were repatriated without charges to maintain good relations between Tanzania and Zambia.",,0.0,,2012-12-01,31.143063,-8.0,40.0,28.889631271362305,10.0,976.0419667466157
HOA_FDE_All_Final,e4040,2014-07-03 00:00:00,2014,Tanzania,Horn of Africa,Kagunga,-3.789614,30.44604,Town,Pirates from DRC (called G21),Tanzanian fishers,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,2,,"Pirates/bandits from DRC robber Tanzanian fishers of six boat engines, four solar lights, 70 liters of diesel, and one mobile phone. There were no injuries. The pirates has previously issued a written warning demanding money or threatening robbery. Property was worth 7.25 million shillings. Tanzanian police are incapable of patrolling the long border with DRC (weak governce).",,0.0,,2014-07-01,30.44604,-4.0,40.0,26.083417892456055,10.0,1060.1501723226254
HOA_FDE_All_Final,e4041,2014-07-01 00:00:00,2014,Tanzania,Horn of Africa,Ruvuma,-10.72586411,36.25175745,Region,Fishers from Malawi; tourist boats from Malawi,Tanzanian fishers,1,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,1,,Encroachment by Malawian fishing boats into Tanzanian waters in Lake Malawi is causing tension. President Jakaya Kikwete of Tanzania made public remarks urging Tanzanian fishers to resume fishing activities and assured residents that a peaceful resolution to the border dispute was imminent.,,1.0,,2014-07-01,36.25175745,-8.0,40.0,26.03240203857422,4.0,510.8301508453071
HOA_FDE_All_Final,e4043,2016-02-19 00:00:00,2016,Tanzania,Horn of Africa,Kagera,-2.027240578,31.18194427,Region,Kagera Regional Commissioner John Mongela,Tanzanian fishers,0,1,0,1,0,1,1,1.0,0,0,0,0,0,0,0,1,,"Kagera Region has banned fishing in Lake Victoria and a host of other small lakes (Burigi, Rumanyika, Ikimba, Liko, Karenge, Mitoma, Rwakajunju, Kamakala, Rushwa, Melula, and Katwe) for an indefinite period to curb overfishing and illegal fishing. Small gear size is the biggest issue, but the increases in motorized boats and number of fishers also are a problem. Fish are caught too young. ",,0.0,,2016-02-01,31.18194427,-4.0,40.0,28.81513786315918,10.0,1003.3875227912788
HOA_FDE_All_Final,e4045,2017-06-01 00:00:00,2017,Tanzania,Horn of Africa,Rukwa,-7.985407327,31.39068062,Region,Authorities in Rukwa region,Tanzanian fishers,0,1,0,1,0,1,1,0.0,0,0,0,0,0,0,0,2,,"Rukwa regiol authorities have intensified a crackdown on illegal fishing. They initiated a three-month operation in June 2017, but it was still on-going in Sept. They have arrested ""a number of"" fishers using illegal gear and fishing in breeding grounds. The official lamented damage to fishing grounds and declines in fish populations. ",,0.0,,2017-06-01,31.39068062,-8.0,40.0,27.203445434570312,10.0,947.9971994846418
HOA_FDE_All_Final,e4050,2014-02-19 00:00:00,2014,Somalia,Horn of Africa,Saylac/Zeila,11.353841,43.475024,Town,Somaliland Coast Guard,Foreign fishing vessel (likely Egyptian),0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,2,,"Somaliland Coast Guard detained a fishing vessel, probably from Egypt, and took 25 crew into custody. The vessel was fishing illegally.",,0.0,,2014-02-01,43.475024,12.0,44.0,25.415634155273438,2.0,91.81689446312586
HOA_FDE_All_Final,e4054,2010-01-01 00:00:00,2010,Somalia,Horn of Africa,Puntland,8.4105,48.4681,District,Puntland Marine Police Force; Puntland government,illegal fishers,1,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,1,,"In 2010, Puntland government created the Puntland Maritime Policy Force to fight piracy and illegal fishing.",,0.0,,2010-01-01,48.4681,8.0,50.0,26.974302291870117,2.0,174.66505965543178
HOA_FDE_All_Final,e4055,2014-04-01 00:00:00,2014,Somalia,Horn of Africa,Bosaso,11.288138,49.180277,District,Somali Fisheries Ministry,Yemeni fishers,1,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,2,,Somali authorities released 51 Yemeni fishers who had been arrested and held the previous month (April 2014). The fishers will get their boats back. The release came after a signed agreement between Yemen and Somalia allowing each others fishers to fish inside territorial waters.,,0.0,,2014-04-01,49.180277,12.0,50.0,28.264917373657227,2.0,119.31123442186988
HOA_FDE_All_Final,e4056,2014-06-02 00:00:00,2014,Somalia,Horn of Africa,Puntland,4.6162,51.9868,Region,President Gaas and MFMR of Puntland,illegal foreign trawlers,0,1,0,1,1,1,0,0.0,0,0,0,0,0,0,0,1,,"Puntland President Gaas took advice of Ministry of Fisheries and Marine Resources and issued a declaration that foreign illegal fishing was a national disaster and he directed the PMPF to take action to deter illegal foreign fishing. Coded FishPop because he warned against ""illegal depletion of marine resources"". ",,0.0,,2014-06-01,51.9868,4.0,52.0,27.866127014160156,2.0,68.53394418440904
HOA_FDE_All_Final,e4057,2014-06-02 00:00:00,2014,Somalia,Horn of Africa,Puntland,13.2825,50.1673,Region,Somali Fisheries Ministry,Yemeni fishers,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,2,,Puntland authorities arrested 63 Yemeni fishers and detained them and their boats for two days. They were released when Yemeni officials intervened based on a recent bilateral agreement allowing Yemeni and Somali fishers to use each other's waters. ,,0.0,,2014-06-01,50.1673,14.0,50.0,30.1373348236084,2.0,81.80488630512774
HOA_FDE_All_Final,e4058,2014-07-22 00:00:00,2014,Somalia,Horn of Africa,Somalia,0.2199,47.2869,Country,President HSM and Minister of Fisheries and Sea Resources Barrow,public; media,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,1,,President HSM received public criticism for his letter outlining the new EEZ boundaries. People accused him of selling Somalia's fisheries resources. The Minister pushed back on these accusations.,,0.0,,2014-07-01,47.2869,0.0,48.0,25.77164649963379,2.0,82.97743044995546
HOA_FDE_All_Final,e4059,2014-01-01 00:00:00,2014,Somalia,Horn of Africa,Unknown,0.8866,49.026,Country,Taiwanese tuna vessels,"{in this article claimed were Somali pirates, but these were Pakistani fishers}",0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,3,,"This is the first article that mentions the famous ""Murder at Sea"" incident. I wanted to catalog it here but this article, in August 2014, describes it as Taiwanese fishermen shooting and killing Somali pirates who tried to hijack their vessels. The real story will come out later, but the Taiwanese boats actually killed about 20 Pakistani fishermen. They rammed their boat and picked them off in the water. ",,0.0,,2014-01-01,49.026,0.0,50.0,26.51485252380371,2.0,146.4509301789463
HOA_FDE_All_Final,e4060,2014-08-28 00:00:00,2014,Somalia,Horn of Africa,Border of Kenya-Somalia,-3.7486,42.5277,Country,Federal Government of Somalia,Federal Government of Kenya,1,0,0,1,0,0,0,0.0,0,0,0,0,0,1,0,1,,"On August 28, 2014, Somalia files with the ICJ against Kenya challenging their EEZ border. The formal challenge was motivated by Kenya's failure to appear for formal negotiations over the issue from Aug 25-26. Somalia is claiming the border should extend at a south-east running azimuth, while Kenya maintains it should extend due E-W parallel. There are five oil blocs inside the contested wedge, and access to fisheries was also at play. In February of 2018, the ICJ allowed Somalia to respond to their case, opening a new round of arguments.",,1.0,,2014-08-01,42.5277,-4.0,42.0,25.47806167602539,2.0,64.87511449782531
HOA_FDE_All_Final,e4061,2014-09-15 00:00:00,2014,Somalia,Horn of Africa,EEZ,7.5468,51.4208,Country,"Federal Government of Somalia, Ministry of Fisheries and Natural Resources Muhammad Olow Barrow",foreign illegal fishers,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,1,,"Minister of Fisheries and Natural Resources Muhammad Olow Barow announced a bill to fine all illegal foreign vessels up to $5 million USD if caught illegally fishing.The government has deployed a plane to patrol the coast and it ""will not accept illegal fishing"". ",,0.0,,2014-09-01,51.4208,8.0,52.0,25.667390823364258,2.0,81.31108414787617
HOA_FDE_All_Final,e4062,2013-07-01 00:00:00,2013,Somalia,Horn of Africa,Somalia,-1.6073,45.4266,Country,Somali pirates,Iranian fishing vessel,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,2,,Somali pirates hijacked an Iranian fishing vessel and released the crew the same day.,,0.0,,2013-07-01,45.4266,-2.0,46.0,25.72089195251465,2.0,77.25237799780506
HOA_FDE_All_Final,e4065,2014-12-16 00:00:00,2014,Somalia,Horn of Africa,Between Maydh and Lughaya,11.065571,45.64994,Region,"Somaliland coast guard, and Admiral Ahmed Osman",Yemen; fishing vessel from Egypt,0,1,0,1,1,1,0,0.0,0,0,0,0,0,0,0,2,,"51 fishing boats from Yemen and one boat from Egypt were held by the Somaliland coast guard. Admiral Ahmed Osman was spokesperson. 257 crew were arrested. About 16 large vessels, remainder skiffs. The vessels were held in Berbera, fined, and released.",,0.0,,2014-12-01,45.64994,12.0,46.0,26.5435733795166,2.0,110.68216036632487
HOA_FDE_All_Final,e4067,2014-11-21 00:00:00,2014,Somalia,Horn of Africa,Mogadishu,2.04822,45.319368,Town,Somalia Fisheries Minister Mohamed Olow Barow,"Fishguard LTD, fishing company registered in Mauritius (British-owned)",1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,,"Somalia Minister of Fisheries, Mohamed Olow Barow, wrote a letter to Fishguard Ltd raising objections to the agreement signed on July 25, 2013 that gave Fishguard a 15 year access agreement to control and manage all fisheries in Somali waters. Barow questioned the agreement length, lack of competitive bidding process, and lack of details on issues like creating a Somalia Fisheries Protection Force. Fishguard is owned by  Simon Falkner and David Walker, founders of a security company based in London (Saladin Security Ltd). Falkner and Walker are former British soldiers.",,0.0,,2014-11-01,45.319368,2.0,46.0,28.49871063232422,2.0,75.82541236299626
HOA_FDE_All_Final,e4068,2015-02-26 00:00:00,2015,Somalia,Horn of Africa,Mudug Region,5.894585,48.897112,Region,Fishers in Mudug Region,federal government,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,1,,Local fishermen in the Mudug Region complained about the presence of foreign fishing vessels and called on the federal government to protect people in coastal towns.,,0.0,,2015-02-01,48.897112,6.0,50.0,26.64558982849121,2.0,122.53736093972263
HOA_FDE_All_Final,e4069,2010-04-18 00:00:00,2010,Somalia,Horn of Africa,Galmudug,6.3293,47.9445,Region,pirates,24 crew aboard FV Prantalay,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,3,,"Pirates captured the FV Prantalay (Tawain flag) in April 2010. Captured 24 crew. Six died of illness during captivity. 14 from Myanmar were released in May 2011. Final 4 Thais were released in Feb. 2015. Ship was used as mother ship until it sank in July 2011, then crew taken ashore. ",,0.0,,2010-04-01,47.9445,6.0,50.0,30.073881149291992,4.0,230.1702514684836
HOA_FDE_All_Final,e4070,2015-02-28 00:00:00,2015,Somalia,Horn of Africa,Mogadishu,0.4259,46.3215,Town,The Forum for Unity and Democracy,Federal Government of Somalia; IUU fishing,1,0,0,0,1,1,0,0.0,0,1,1,0,0,0,1,1,,"The Forum for Unity and Democracy Secretary General, Ali Mohamed Mohamoud, called on the Federal Government of Somalia to enact effective fisheries legislation to regulate the fishing sector and support coastal community livelihoods to reduce the poverty that draws people into piracy. He also blamed IUU fishing for piracy and poverty.",,0.0,,2015-02-01,46.3215,0.0,46.0,26.514286041259766,2.0,59.33592550809799
HOA_FDE_All_Final,e4071,2015-03-23 00:00:00,2015,Somalia,Horn of Africa,Hobyo,5.351444,48.525694,Town,District Commissioner Mr Abdullahi Ahmed Barre,Federal Government of Somalia; foreign IUU vessels,1,0,0,1,1,1,0,0.0,0,0,1,0,0,0,0,1,,"District Commissioner of Hobyo, Mr. Abdullahi Ahmed Barre, brought a complaint to the Federal Government of Somalia regarding a ""massive invasion"" of illegal foreign fishing vessels from Yemen, Oman, and elsewhere. Mr. Barre asked EUNAVFOR for assistance but was told it was outside their mandate. The boats are harvesting resources the locals ""were supposed to benefit from"".",,0.0,,2015-03-01,48.525694,4.0,48.0,28.091917037963867,2.0,161.1715027401088
HOA_FDE_All_Final,e4072,2015-03-26 00:00:00,2015,Somalia,Horn of Africa,Ceel Huur,3.771709,47.320798,Town,pirates,Iranian fishers,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,1,2,,"Pirates seized an Iranian vessel fishing less than 5 miles off Ceel Huur. This was the first successful hijacking of a vessel in three years. The Jaber managed to escape on August 28 2015 - the captain cut anchor while pirates were distracted and made it to EUNAVFOR. All 17 hostages on Jaber escaped unhurt. It appears two vessels were seized, Jaber and Siraj (counted as one event because they appear to have been fishing together). The 17 crew members of the Siraj remained in captivity as of 3/28/2017 (c7350, c7351).",,0.0,,2015-03-01,47.320798,4.0,48.0,28.091917037963867,2.0,79.51120291576869
HOA_FDE_All_Final,e4073,2015-03-30 00:00:00,2015,Somalia,Horn of Africa,Mogadishu,2.033805,45.330357,Town,Residents of Mogadishu,foreign illegal fishers,1,0,0,1,1,1,0,0.0,1,0,0,0,0,0,0,1,,Several hundred residents of Mogadishu protested foreign illegal fishing vessels.,,0.0,,2015-03-01,45.330357,2.0,46.0,27.903278350830078,2.0,74.50965131534753
HOA_FDE_All_Final,e4076,2015-04-10 00:00:00,2015,Somalia,Horn of Africa,Mogadishu,2.0317,45.3232,Town,Prime Minister Omar Abdirashid Ali Sharmarke and fisheries minister Mohamed Olow Barow,Fish Guard,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,,"Somalian PM Omar Ali Sharmarke has requested an expedited review of the FishGuard contract with the Somali government. The contract gives FishGuard ability to license foreign boats and keep 50% of the fees, plus put together a Fisheries Protection Force. The agreement is under attack inside Somali because it wasnâ€™t competitively granted and FishGuard isnâ€™t doing their job. The contract was signed by a former minister.",,0.0,,2015-04-01,45.3232,2.0,46.0,29.91212272644043,2.0,75.2927061128923
HOA_FDE_All_Final,e4077,2015-03-15 00:00:00,2015,Somalia,Horn of Africa,Near Hobyo,5.260075,48.8232,Town,Iranian fishing vessels,pirates,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,1,2,,2 Iranian fishing vessels were hijacked by pirates.,,0.0,,2015-03-01,48.8232,6.0,50.0,28.1278133392334,2.0,154.03602330498137
HOA_FDE_All_Final,e4078,2015-04-22 00:00:00,2015,Somalia,Horn of Africa,Puntland,11.294283,49.176115,Region,PMPF,illegal fishers,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,1,1,,"Puntland maritime forces (probably PMPF but not explicitly stated in article) were deployed for a 24 hour patrol targeted at stopping illegal fishing by foreign vessels and piracy. The patrol was kicked off by a ceremony featuring the Minister of Fisheries. ""Hundreds"" of members of the coast guard were deployed.",,0.0,,2015-04-01,49.176115,12.0,50.0,29.015317916870117,2.0,119.19908830329301
HOA_FDE_All_Final,e4079,2015-05-12 00:00:00,2015,Somalia,Horn of Africa,Mogadishu,1.8652,45.4145,Town,Iranian fishers,Al Shabaab,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,2,,"Iranian fishing vessel ran faltered off shore of Mogadishu. Controversy over fate of sailors - Iran denied they were with AS but perhaps they were held by AS. Iranian government claims they had permission to be there. in Nov 2015, four of them were rescued and two of the kipnappers arrested.",,0.0,,2015-05-01,45.4145,2.0,46.0,28.9388370513916,2.0,66.7717202680842
HOA_FDE_All_Final,e4080,2015-07-13 00:00:00,2015,Somalia,Horn of Africa,Ras Kamboni,-1.882789,41.676336,Region,Somalia's Information Minister and Attorney General,Kenya Foreign Affairs Ministry,1,0,0,1,0,0,0,0.0,0,0,0,0,0,1,0,1,,Federal Government of Somalia will formally file a complaint against Kenyan claim to EEZ waters at the International Court of Justice. Drivers of the claim are oil and fish. ,,1.0,,2015-07-01,41.676336,-2.0,42.0,26.405298233032227,2.0,38.257606087387565
HOA_FDE_All_Final,e4081,2014-01-01 00:00:00,2014,Somalia,Horn of Africa,Mogadishu,1.8652,45.4145,Town,Somali maritime authorities,Al Amal and Poseidon vessels,1,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,1,,"Somali authorities briefly detained the Al Amal and Poseidon, foreign trawlers that had dubious/illegal licenses to be fishing in Somali waters. History of these vessels being stopped in Mombasa and Oman for the same reasons. ",,0.0,,2014-01-01,45.4145,2.0,46.0,26.055599212646484,2.0,66.7717202680842
HOA_FDE_All_Final,e4082,2015-01-01 00:00:00,2015,Somalia,Horn of Africa,Durduri,11.4737,48.5463,Town,large foreign fishing vessel,Somali fishers from Durduri,0,1,0,1,1,1,0,0.0,1,0,0,0,0,0,0,2,,Foreign vessel charged a domestic artisanal vessel and the domestic crew had to flee. Are now afraid to go fishing.,,0.0,,2015-01-01,48.5463,12.0,48.0,25.46271324157715,2.0,83.4394658466764
HOA_FDE_All_Final,e4083,2015-01-01 00:00:00,2015,Somalia,Horn of Africa,Bargal,11.286645,51.079039,Town,Said Abdirahman Mahmud,Puntland Government; Iranian and Yemeni fishing boats,1,0,0,1,1,1,0,0.0,1,0,0,0,0,0,0,1,,"Fisherman in Bargal accused the Puntland government of entering into illicit licensing schemes with Yemeni and Iranian fishing vessels, allowing them to fish. This is causing negative consequences for domestic fishers, including destroyed gear and depleted fisheries. There were no specifics given.",,0.0,,2015-01-01,51.079039,12.0,52.0,25.618793487548828,2.0,127.87346044928016
HOA_FDE_All_Final,e4084,2015-10-28 00:00:00,2015,Somalia,Horn of Africa,Garowe,8.40929,48.48434,Town,Puntland President Gas and Speaker Said Shire,Puntland Members of Parliament,1,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,1,,"The President of Puntland was accused of issuing illegal licenses to foreign boats, and the Speaker was accused by MPs of defending him. The speaker resigned ahead of a no confidence vote.",,0.0,,2015-10-01,48.48434,8.0,50.0,28.093549728393555,2.0,172.90527278631853
HOA_FDE_All_Final,e4085,2015-11-01 00:00:00,2015,Somalia,Horn of Africa,Eyl,7.964904,49.844425,Town,Musa Mahamoud,foreign fishers,1,0,0,1,1,1,0,0.0,1,0,1,0,0,0,0,2,,Foreign fishers destroyed Mahomoud's fishing nets and he is increasingly angry at the loss of income.,,0.0,,2015-11-01,49.844425,8.0,50.0,28.483665466308594,2.0,17.57039835246074
HOA_FDE_All_Final,e5000,2006-03-09 00:00:00,2006,Kenya,Horn of Africa,Lamu Island,-2.290435,40.867747,Town,Kenya Navy,Korean trawlers,0,0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,1,,"A Korean trawler (mv Fajar Makmur) was intercepted by the Kenyan vy off the coast of Lamu Island on March 9, 2006 because it was operating in an area reserved for small-scale fishermen (GroundsLim). The assistant fisheries minister said the trawlers are aware of where their operatiol limits are. The license of the trawler will be revoked. ",,0.0,,2006-03-01,40.867747,-2.0,42.0,28.208213806152344,2.0,129.89120181795175
HOA_FDE_All_Final,e5001,2006-05-10 00:00:00,2006,Kenya,Horn of Africa,Bondo Town,-0.100337,34.275499,Town,Kenyan domestic fishers,Fisheries department officials ,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,2,,Fisheries department officials destroyed illegal fishing gear valued at 6.6million kenya shillings in Bondo Town. ,,0.0,,2006-05-01,34.275499,-4.0,40.0,28.465234756469727,6.0,769.7598637627581
HOA_FDE_All_Final,e5002,2006-06-26 00:00:00,2006,Kenya,Horn of Africa,Malindi,-3.219186,40.116891,Town,domestic fishermen; Fisheries Assistant Minister Abu Chiaba,Mombasa business man,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,,"A fisheries assistant minister has sided with domestic fishermen in Malindi against a Mombasa business man over the ownership of a beach plot. The fishermen and the assistant minister accused the business man of coming by the beach plot illegally and said that he should turn it back over to the fishermen. The fishermen say the plot was set aside by the Government for them to land their catch and repair their boats but the business man said he owns the plot legally, as it was sold to him by a former MP. ",,1.0,,2006-06-01,40.116891,-4.0,40.0,26.800495147705078,2.0,87.78623881485039
HOA_FDE_All_Final,e5003,2006-06-27 00:00:00,2006,Kenya,Horn of Africa,Malindi,-3.219186,40.116891,Town,domestic Kenyan fishermen,Mombasa businessman; workers employed by Mombasa businessman,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,,Domestic fishermen in Mombasa turned away a group of workers sent by a Mombasa businessman to fence a beach plot. The fishermen vowed not to vacate the land. The dispute over a beach plot in Malindi is between the fishermen and the businessman. The businessman says he came by the plot legally and the fishermen say that the plot belongs to them for landing their catch and for building and repairing boats. The government defended the ownerhips saying the businessman has all the correct paperwork for ownership of the plot. ,,1.0,,2006-06-01,40.116891,-4.0,40.0,26.800495147705078,2.0,87.78623881485039
HOA_FDE_All_Final,e5004,2006-08-24 00:00:00,2006,Kenya,Horn of Africa,Kenyan Coastline,-3.287445,41.89131,Region,Kenyan government,"Trawling companies, specifically MV Alpha Serengeti, MV Alpha Manyara, MV Alpha Amboseli, MV Venture",0,1,0,0,0,1,1,0.0,0,0,0,0,0,0,0,1,,"The government of Kenya has indefinitely banned all deep sea fishing licenses off of Kenya's coast line. Specifically impacted are trawling companies MV Alpha Serengeti, MV Alpha Manyara, MV Alpha Amboseli,  andMV Venture. The Ministry of Livestock, who is in charge of fisheries, said that the fish stocks in the EEZ are depleting due to overfishing and illegal fishing practices, like the use of poison. Small-scale fishermen accuse the trawlers of catching fish of all sizes, depleting fish stock, destroying breeding grounds and the environment, and fishing too close to the shoreline. Because of the low fish stocks caused by the trawlers, the fishermen say that over 200 fishmongers and 50 fishermen have been forced out of business. The trawlers are said to have been trawling within 3 utical miles of the shoreline, which is agains the Fishing Act. ",,0.0,,2006-08-01,41.89131,-4.0,42.0,25.765857696533203,2.0,80.14526413748733
HOA_FDE_All_Final,e4086,1991-04-20 00:00:00,1991,Yemen,Horn of Africa,Yemeni waters,16.219717,41.239422,Country,Yemeni Pirates,Egyptian fishermen,0,0,0,1,1,0,0,0.0,0,0,0,0,1,0,1,2,,"Yemeni pirates abducted 49 Egyptian fishermen in Yemeni waters (it is not indicated whether it is coastal or EEZ). The pirates also stole two fishing boats and are demanding 10,000 dollars (currency not indicated) for each boat). There are differences in views and opinions regarding the territorial waters and which country's water the fishermen were fishing in. At the time of the article the fishermen had not been released yet. ",,0.0,,1991-04-01,41.239422,16.0,42.0,28.619577407836914,2.0,84.84493325565654
