source_file,event_id,date,year,country,region,Location,latitude,longitude,loc_accuracy,Actor1,Actor2,WeakGov,FishPop,EcoChngeOther,GroundsLim,ForeignFisher,IllegalFishing,IncrEfficiency,IncrPressure,OpsScales,Markets,Poverty,FoodInsecurity,Marginalization,StratLoc,MaritimeCrime,violence_score,ViolenceScore_Explanation,Explanation,Summary,Disputed,ForcedLabor,sst_time,lon_360,matched_sst_lat,matched_sst_lon,sst_degC,sst_search_radius_deg,sst_distance_km,sst_month,sst_historical_same_month_mean_degC,sst_diff_same_month_degC,soi
HOA_FDE_All_Final,e3211,6/19/2017,2017,Somalia,Horn of Africa,Lower Juba region,-1.9603,44.0504,Region,Iranian and Indian fishers,Jubbaland security forces,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,"Jubbaland security forces have arrested eight foreigners who were illegally fishing in the coast of Lower Juba region, southern Somalia. The fishermen include two Iranian nationals and six Indians.",,0,,6/1/2017,44.0504,-2,44,27.387723922729492,2,7.131416320863453,6,26.495182037353516,0.8925418853759766,-0.4
HOA_FDE_All_Final,e3213,3/21/2017,2017,Somalia,Horn of Africa,Puntland,11.2787,49.1739,Region,Puntland President Abdiweli Mohamed Ali,"Puntland head of anti-piracy operations, Mohamed Dirir ",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,"Abdirizak Mohamed Dirir, the head of anti-piracy operations in the semi-autonomous Puntland region of Somalia said he had been fired for speaking out about illegal fishing, which he claims could trigger a new outbreak of piracy in the Indian Ocean. He said the province's president sacked him after he told journalists that permits had been handed to illegal fishing vessels. President Abdiweli Mohamed Ali fired Dirir in a decree dated Sunday, saying he had taken into account the ""need for a change and redoubling efforts to fight Puntland's piracy"". Dirir said the president ""violated the constitution"" as consultations were not made with other officials.",,0,,3/1/2017,49.1739,12,50,26.877973556518555,2,120.52868758515405,3,26.424358367919922,0.4536151885986328,0.9
HOA_FDE_All_Final,e3216,10/1/2011,2011,Kenya,Horn of Africa,Aeas between Lamu Island and Kiunga ,-2.108979,41.414123,Town,Kenyan Fishermen,Kenyan Government ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,"In October 2011, the Kenyan government placed a ban on fishing beyond 10-12 NM off of Kenya's coast. Fishermen are ordered to register when they leave for their fishing activities and are instructed to not move faster than 10 km until further notice. The government ordered fishermen not to cross into Somalia waters owing to the security operation against Al- Shabaab by the Kenya Defense Forces. The ban targets the areas between Lamu Island and Kuinga. The restriction has been devastating for the local fishing economy.",,0,,10/1/2011,41.414123,-2,42,27.225751876831055,2,66.22281242964277,10,26.352025985717773,0.8737258911132812,0.8
HOA_FDE_All_Final,e3217,2/27/2012,2012,Kenya,Horn of Africa,Mayungu area in Malindi,-3.292033,40.114846,Town,Locals in the Malindi constituency ,Italian investor Daniel Ricci ; Workers under the Italian Investor ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,,"In the Mayungu area in Malindi, fishermen and locals forcefully evicted the workers of an Italian investor who were claiming the land and erecting a parameter around prime beach plots that locals have historically used for fishing. The locals were armed with stones and rungus and they cornered the workers before attacking them and forcing them out of the 5.2 hectare area of beach plot. The attack was sparked when the the 60m from the high water mark was allotted to locals for their fish landing site and boat repair area. Some workers were injured while a worker's vehicle was almost burned down. The investor through his lawyer Ahmed Mohamed Kilelo said he is the legal owner of the plot and showed jourlists a title deed number Chembe Kibabamche 427 given at the Kilifi District Land Registrar's office on March 1, 2001 and signed by the land registrar. Ricci was surprised by the attack mentioning ""to set aside space for the Fishing landing site and an access road to the beach and wondered why the locals became chaotic and attacked the workers on site to set aside space for the Fishing landing site and an access road to the beach and wondered why the locals became chaotic and attacked the workers on site.""",,1,,2/1/2012,40.114846,-4,40,27.962356567382812,2,79.74725945552879,2,27.986642837524414,-0.02428627,0.5
HOA_FDE_All_Final,e3218,4/4/2012,2012,Kenya,Horn of Africa,Bofa Beach ,-3.604835,39.885242,Town,Bofa Beach Management Unit ,Foreign investors ,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,,Sometime last week (estimated 04/04/2012) 400 members of the Bofa Beach Magement Unit (BMU) protested the foreign land grabbing that is impeding on landing site areas used by locals. ,,1,,4/1/2012,39.885242,-4,40,29.128841400146484,2,45.747869445727396,4,28.95383071899414,0.17501068115234375,-0.3
HOA_FDE_All_Final,e3219,5/5/2014,2014,Kenya,Horn of Africa,Mombasa (Mbaraki wharf),-4.076517,39.66242,Town,Lucky Star Zanzibar ,Mombasa Police,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,"The Mombasa police are holding a fishing boat with Tanzanian flags, after the ship docked at the Mbaraki wharf on May 5th, 2014. The police said the ship 'Lucky Star Zanzibar' was fishing without a permit and was carrying 15 tons of fish. The police and fisheries department are probing the 10 fishermen, some of which were Kenyan. ",,0,,5/1/2014,39.66242,-4,40,28.820775985717773,2,38.39847915,5,28.12713050842285,0.6936454772949219,0.5
HOA_FDE_All_Final,e3221,10/21/2014,2014,Kenya,Horn of Africa,Diani beach,-4.280081,39.594469,Town,Kenyan Maritime Authority ,Si Hang Cai Sha l dredger,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,,"On 10/21/2014 the Kenyan Maritime Authority (KMA) seized a controversial vessel that was harvesting corals in and around Diani beach for over a week. The vessel's me is Si Hang Cai Sha l (previously known as Tokai Maru 8). After the ship was detained, authorities found harvested sand and corals on the ship. The intercepted vessel was docked at Kenya Port Authority's Kilindini harbor.  ",,0,,10/1/2014,39.594469,-4,40,27.115829467773438,2,54.70556193718833,10,26.337430953979492,0.7783985137939453,-0.6
HOA_FDE_All_Final,e3222,10/28/2014,2014,Kenya,Horn of Africa,Lamu,-2.267923,40.901622,Town,Kenyans,Lamu government ,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,Hundreds of Kenyans protested yesterday against a four-month government curfew imposed in the coastal town of Lamu.,,0,,10/1/2014,40.901622,-2,42,27.296125411987305,2,125.63264986148837,10,26.368911743164062,0.9272136688232422,-0.6
HOA_FDE_All_Final,e3223,11/18/2014,2014,Kenya,Horn of Africa,Watamu Beach ,-3.359567,40.018709,Town,Watamu BMU members,Watamu fisheries department ; Kenyan fishermen,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,,The Watamu BMU filed a petition against the fisheries department for lifting the ban on ring net fishing in the Watamu beach area. The petition was signed by 62 BMU members. There are concerns that fishermen will use the ring nets in the protected area of the Watamu marine park. ,,0,,11/1/2014,40.018709,-4,40,28.254194259643555,2,71.24315516658636,11,27.48910140991211,0.7650928497314453,-0.9
HOA_FDE_All_Final,e3226,12/14/2015,2015,Kenya,Horn of Africa,Mombasa Coast ,-3.957194,39.762647,Town,Kenyan Fishermen; Tanzanian fishermen,Kenyan Navy ,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,105 men (77 Tanzanian & 28 Kenyan) were arrested on the Mombasa coast by the Kenyan vy on the grounds they were operating and fishing illegally in Kenyan vy Operatiol waters without valid papers. Kenyan security detained four boats that the 105 fishermen were allegedly using. The boats and the 15 men were detained in Mtwapa Creek.,,0,,12/1/2015,39.762647,-4,40,29.415834426879883,2,26.75563144069373,12,28.09556007385254,1.3202743530273438,-0.6
HOA_FDE_All_Final,e3227,12/15/2015,2015,Kenya,Horn of Africa,Mombasa coast,-4.089034,39.822142,Town,Tanzanian fishermen,Kenyan govt,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,"158 Tanzanians from Pemba Island were arrested by Kenyan security forces. The Tanzanians did not have a permit to be fishing Kenyan waters. 39 were from Kojani, 76 from Kiuyu-Mbuyuni, and 43 from Micheweni. All the accused were taken to court and fined 20Sh each. At the point this article came was written, at least 39 of the charged Tanzanians paid their Sh20 fine. ",,0,,12/1/2015,39.822142,-4,40,29.415834426879883,2,22.072444418176055,12,28.09556007385254,1.3202743530273438,-0.6
HOA_FDE_All_Final,e3238,7/20/2014,2014,Kenya,Horn of Africa,Lamu ,-2.266079,40.900485,Town,Lamu Police,Lamu residents ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,"On July 20th 2014 following numerous attacks on Kenyan citizens by Al Shabaab militants, Lamu police implemented a dusk to daw curfew for water related activities (including fishing). Fishermen are particular impacted because they lay their traps out at night. The origil ban was until August 2014, however it was extended 3 times (last reported end date is x-mas 2014 - c7756) The ban prohibits fishing activities from 6:30 pm-6:30 am. ",,0,,7/1/2014,40.900485,-2,42,25.921096801757812,2,125.70704601452289,7,25.45546531677246,0.46563148498535156,-0.2
HOA_FDE_All_Final,e3239,2/7/2002,2002,Yemen,Horn of Africa,Port of Aden,12.685317,44.984056,District,Egyptian fishermen,Yemeni coast guard,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,80 Egyptian fishermen on 4 boats were arrested by the Yemeni coastguard after fishing within a restricted area close to the port of Aden.,,0,,2/1/2002,44.984056,12,44,25.99604034423828,2,131.2743118502377,2,25.544925689697266,0.4511146545410156,1.1
HOA_FDE_All_Final,e3240,3/1/2003,2003,Yemen,Horn of Africa,Yemen southern coast,12.575275,44.364793,Region,Yemeni fishermen,Yemeni government,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,The Yemeni government deployed an army brigade along the southern Yemeni coast (128 km) and banned boats from fishing near port entrances and shipping lanes du to the oil spill form the exploding 'Limburg' (ecochange).,,0,,3/1/2003,44.364793,12,44,27.12279510498047,2,75.25085855845755,3,26.321834564208984,0.8009605407714844,-0.3
HOA_FDE_All_Final,e3241,6/2/2003,2003,Yemen,Horn of Africa,Hanish islands,14.063887,42.677219,Region,Yemeni fishermen,Eritrean Navy,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,,"In June 2013, 113 Yemeni fishermen were arrested and detained by the Eritrean vy after fishing around the Hanish archipelago. The 113 fishermen were led by Eritrean patrols to an Eritrean harbor, where the fishermen were then detained and their boat and fishing equipment was confiscated. ",,1,,6/1/2003,42.677219,14,44,31.151466369628906,2,142.87409951582558,6,30.640270233154297,0.5111961364746094,-0.6
HOA_FDE_All_Final,e3242,7/22/2003,2003,Yemen,Horn of Africa,Nashton port (al-Mahra province),15.605372,52.327307,District,Yemeni coastguard,Chinese fishing vessel,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,,On 07/22/2003 the Yemeni coastguard opened fire on the crew of a Chinese fishing vessel which resulted in the death of a Chinese sailor and injury of the captain of the Chinese vessel's crew. The Yemeni coast guard opened fire after the ship refused to avoid fishing areas near the coast. The ship belongs to a Chinese fishing company and has been authorized to work in Yemeni waters. The 10 crew members (besides the fatality) were uninjured. ,,0,,7/1/2003,52.327307,16,52,26.90452766418457,2,56.14140947635503,7,26.18982696533203,0.7147006988525391,0.3
HOA_FDE_All_Final,e3243,4/22/2005,2005,Yemen,Horn of Africa,coast,15.25139,51.556526,Region,foreign fishing companies,The Ministry of Fisheries (Yemen),0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,,"On 04/22/2005 the Ministry of Fisheries in Yemen filed a lawsuit against 20 foreign fishing companies for illegally fishing in Yemeni waters. The Ministry is seeking 35m US for compensation from the illegal fishing, damages to the coral reefs, and evading due claims that were to be paid to the Ministry under an agreement with the ships allowed to hunt in regiol waters.",,0,,4/1/2005,51.556526,16,52,28.50024986,2,95.83521882872758,4,28.016054153442383,0.4841957092285156,-0.6
HOA_FDE_All_Final,e3244,3/6/2006,2006,Yemen,Horn of Africa,Abd-al- Kawri Island in Socotra,12.247459,52.347731,Town,Yemeni fishermen,Somali Pirates,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,,On 03/06/2006 four fishing vessels along with 50 Yemeni fishermen were abducted by Somali pirates while they were carrying out fishing activities on the coast of Abd-al- Kawri Island in Socotra. The abuductees were taken to an unknown location at gunpoint. ,,0,,3/1/2006,52.347731,12,52,26.870450973510742,2,46.75729586063365,3,26.635324478149414,0.23512649536132812,1.8
HOA_FDE_All_Final,e3246,4/19/2007,2007,Yemen,Horn of Africa,Midi (southwestern Yemen),14.947151,42.731881,Town,Egyptian fishermen,Yemen Government,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,,Yemen imposed a fishing ban on licensed and unlicensed Egyptian fishing vessels in Yemeni territorial waters following an incident where Egyptian fishermen killed a Yemeni coastguard. The coast guard was killed in the town of Midi. The Yemeni govt says they will keep Egyptian fishermen out of their territorial waters until the perpetrators of the coastguard killing receive just punishment. ,,0,,4/1/2007,42.731881,16,42,28.54150963,2,140.9149969580398,4,27.961305618286133,0.5802040100097656,-0.1
HOA_FDE_All_Final,e3247,11/18/2008,2008,Yemen,Horn of Africa,Yemen coast,13.464978,49.486004,Region,fishermen; British Royal Navy,Somali pirates,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,"On 11/18/2008 a fishing boat was stched by Somali pirates off the coast of Yemen. The British royal vy raided the boat and exchanged gunfire with the pirates, resulting in 2 deaths and an injury (which later turned into a fatality). The incident occu",,0,,11/1/2008,49.486004,14,50,27.007925033569336,2,81.37387628275009,11,26.78970718383789,0.2182178497314453,1.3
HOA_FDE_All_Final,e3249,1/18/2009,2009,Yemen,Horn of Africa,Yemen territorial waters,15.030173,42.169018,Country,Egyptian fishing vessel,Yemeni authorities,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,On 01/18/2009 Yemeni authorities intersected an Egyptian fishing boat for allegedly illegally fishing in Yemeni territorial waters. The vessel is being held by the Hadida governorate coast guard. There are 24 fishermen onboard plus an unknown amount of crew members. The fishermen on the boat claim they did not enter Yemeni territorial waters (disputed). Egypt's ambassador to Yemen (Muammad Mursi Awad) urged Yemeni authorities to release the boat and crew if it is proved that the boat did not enter into Yemen's territorial waters. ,,1,,1/1/2009,42.169018,16,42,25.89080238342285,2,109.34971956929235,1,26.075218200683594,-0.184415817,1.1
HOA_FDE_All_Final,e3253,5/1/2008,2008,Yemen,Horn of Africa,Yemeni coast,13.681866,49.925187,Town,Yemeni fishermen,Somali pirates,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,"In 05/2008 Somali pirates intercepted a fishing boat that was conducting business in Yemeni waters. The ship was stolen to be used as an attacking-ship and the Yemeni fishermen were to be used as decoys for unsuspecting vessels. In total, 23 fishermen were abducted and taken to Somalia after the pirates could not find another ship to attack. Upon arrival in Somalia, the pirates asked for $75k ransom. Two days after intercepting the vessel, and after confiscating their boat and fishing gear, the pirates released the fishermen with one small boat to get back to Yemen. ",,0,,5/1/2008,49.925187,14,50,29.657405853271484,2,36.285325243284426,5,29.46006202697754,0.1973438262939453,-0.1
HOA_FDE_All_Final,e3254,6/1/2009,2009,Yemen,Horn of Africa,Yemen coast,15.406813,41.804798,Country,Yemeni fishermen,Eritrean pirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,"Eritrean pirates entered into Yemeni territorial waters and seized 2 fishing boats with a total of 6 fishermen on board. Initially, the pirates took the fishermen to the Eritrean island of Mussawa. Then the pirates confiscated the boats and its contents and sent the fishermen to Khawkha Port.",,0,,6/1/2009,41.804798,16,42,31.06695556640625,2,69.18995884774854,6,31.15772819519043,-0.090772629,0.1
HOA_FDE_All_Final,e3255,8/1/2009,2009,Yemen,Horn of Africa,Hudaydah coast,16.15313096,41.29997627,Region,Yemeni fishermen; Eritrean authorities,Eritrean pirates,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,,Eritrean pirates seized 5 Yemeni fishing boats with a total of 45 crew members in intertiol water the week of 08/01/2009. The Eritrean authorities released the crew on 08/08/2009 and released one boat as well. About 36 crew members arrived in Khukha coast and 9 fishermen arrived in Al-Isti-ad coast of Hodeida province.,,0,,8/1/2009,41.29997627,16,42,32.43263244628906,2,76.70862831651579,8,31.59399414,0.8386383056640625,-0.2
HOA_FDE_All_Final,e3257,9/17/2009,2009,Yemen,Horn of Africa,Yemen coast,13.03265153,51.42825549,Region,Yemeni fishermen; South Korean Naval ship,Somali Pirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,On 09/17/2009 Somali pirates hijacked a Yemeni fishing boat (Monfiq) with 5 fishermen aboard for the intention of using it to carry out attacks against merchant vessels. The crew of the ship put the pirates on their small boat and ordered them to go towards the Somali coast while the Yemeni fishermen headed to the Mukalla port in southern Yemen. The 5 Yemeni fishermen have been rescued by a South Korean val ship that was patrolling for pirates in the Gulf of Aden during an anti-piracy mission.,,0,,9/1/2009,51.42825549,14,52,27.346282958984375,2,124.06031706985374,9,26.313016891479492,1.0332660675048828,0.3
HOA_FDE_All_Final,e3258,10/18/2009,2009,Yemen,Horn of Africa,Al-Kobah coast in al-Luhaiyah district,15.751277,42.485762,District,Yemeni coastguard & naval forces,Egyptian fishermen,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,Coastguard and val forces in the west coast of Hodeidah province have arrested an Egyptian fishing boat on Sunday after infiltrating to Yemeni coasts near al-Kobah coast in al-Luhaiyah district. There were 20 fishermen and a technician on board the vessel. ,,0,,10/1/2009,42.485762,16,42,31.176158905029297,2,58.85669901,10,31.122329711914062,0.053829193115234375,-1.2
HOA_FDE_All_Final,e3259,11/16/2009,2009,Yemen,Horn of Africa,International waters between Yemen and Eritrea,15.83924132,41.61386592,Region,Eritrean pirates,Yemeni fishermen,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,,"Eritrean pirates have seized six Yemeni fishing boats and 89 Yemeni fishermen in the intertiol waters. The pirates used threat of gunfire to steer the boats to Harmel island in Eritrea and the pirates confiscated the boats' contents and tools. The pirates released 78 fishermen after reaching the Yemeni coast, however 11 Yemeni fishermen and 5 boats are still being held by the Eritreans. ",,0,,11/1/2009,41.61386592,16,42,29.53937339782715,2,44.99279047,11,28.845211029052734,0.6941623687744141,-0.6
HOA_FDE_All_Final,e3260,11/18/2009,2009,Yemen,Horn of Africa,101 km off Shabwah governorate,13.042113,47.749764,Town,Yemeni fishermen; U.S. warship USS Choin,Somali Pirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,"Three Yemeni fishermen were intercepted by Somali pirates 101 km off the Shabwah governorate. The pirates stole the fishermens' motorboat and left the men stranded in water. The fishermen were in the water for hours before they were rescued by the U.S. USS Choin warship. Following the rescue, the USS Choin handed over the fishermen to the Yemeni coast guards.",,0,,11/1/2009,47.749764,14,48,27.802038192749023,2,109.89417736118764,11,26.989896774291992,0.8121414184570312,-0.6
HOA_FDE_All_Final,e3261,9/19/2009,2009,Yemen,Horn of Africa,Yemen coast,16.124468,41.920566,Region,Egyptian fishermen,Yemeni coast guard,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,An Egyptian fishing vessel and its unknown amount of crew members were intercepted by the Yemeni coast guard after crossing into Yemeni territorial waters without permission. The crew and vessel are in custody at the Hudaidah port.,,0,,9/1/2009,41.920566,16,42,32.49972152709961,2,16.235606324100125,9,32.08210754394531,0.4176139831542969,0.3
HOA_FDE_All_Final,e3262,11/21/2009,2009,Yemen,Horn of Africa,Yemen coast,12.442272,44.15736,Region,Yemeni fishermen; Yemeni Naval forces,Iranian soldiers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,"On 11/21/2009 Iranian soldiers assaulted a group of Yemeni fishermen as they were fishing in the southern cost of Yemen in the Gulf of Aden. The fishermen were assaulted and had their boat searched from top to bottom (but no report of stolen or confiscated property). The fishermen sent out a distress sigl which was picked up by Yemeni val forces, who subsequently dispatched two vessels to the area where the incident took place. ",,0,,11/1/2009,44.15736,12,44,28.314268112182617,2,52.06689197278521,11,27.499637603759766,0.8146305084228516,-0.6
HOA_FDE_All_Final,e3278,2/22/2017,2017,Yemen,Horn of Africa,Yakhtal,13.431186,43.223096,Town,Yemeni fishermen,Saudi coalition forces,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,,On 02/22/2017 2 Saudi-led coalition helicopters intercepted 2 fishing vessels 2nm off the Yakhtal coast. One of the helicopters bombed a fishing boat which killed one and injured 2.,,0,,2/1/2017,43.223096,14,44,26.484638214111328,2,105.0889932,2,25.55862045288086,0.9260177612304688,-0.1
HOA_FDE_All_Final,e3290,2/1/2016,2016,Yemen,Horn of Africa,Al Hudaydah,15.054158,42.5988,Town,Egyptian fishermen,Houthi militants,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,Thirteen Egyptian fishermen were detained sometime between January and February 2016 by Houthi rebels off the coast of Al Hudaydah port (coalition-controlled territory). The fishermen were released on 2/25/2018 after being detained for an unspecified amount of time. ,,1,,2/1/2016,42.5988,16,42,27.092166900634766,2,123.19446980795989,2,25.888837814331055,1.203329086303711,-2
HOA_FDE_All_Final,e3292,10/2/2016,2016,Yemen,Horn of Africa,Mokha coast,13.217453,43.142071,Town,Yemeni fishermen,Coalition forces,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,,"On 10/02/2016 five people were killed and six wounded in a coalition airstrike targeting fishing boats off Wahjah, south of Mokha.",,0,,10/1/2016,43.142071,14,44,30.217695236206055,2,127.15470157259989,10,29.695524215698242,0.5221710205078125,-0.3
HOA_FDE_All_Final,e3293,10/15/2016,2016,Yemen,Horn of Africa,Mokha port,13.324382,43.096753,Town,Eritrean (Afar) civilians,Saudi-led coalition,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,,"On 10/15/2018 of the Mokha port coast, Afar Eritrean civilians in small fishing vessels have been killed by Saudi-led coalition forces. The Saudi -led coalition planes have ""indiscrimitely"" and ""deliberately"" (margilization) hit Eritrean Afar small fishers' boats near the Mokha port of Bab Al-Mandab strait off Yemen. The boats had left for Yemen from the Dankalia Region of Eritrea to import basic food commodities. At least 5 civilians were killed and 10 other people injured, including women, children and elderly people.",,0,,10/1/2016,43.096753,14,44,30.217695236206055,2,123.15999839887937,10,29.695524215698242,0.5221710205078125,-0.3
HOA_FDE_All_Final,e3294,12/20/2016,2016,Yemen,Horn of Africa,Yemen coast,16.17021339,41.56688924,Country,Egyptian fishermen,Yemeni authorities,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,"On 12/20/2016 forty-five Egyptian fishermen who were aboard three boats were detained in Yemen over violating the Yemeni territorial waters. The fishermen went fishing from al-Baranis port in Suez on 12/01/2016. The three boats have fishing permits valid for intertiol waters but due to bad weather, the boats drifted to the Yemeni territorial waters and this is where the fisherman were arrested. Yemeni authorities demanded a large fine (unknown amount) for their release.",,0,,12/1/2016,41.56688924,16,42,28.068809509277344,2,49.995365488140735,12,27.162084579467773,0.9067249298095703,0.3
HOA_FDE_All_Final,e3295,10/22/2015,2015,Yemen,Horn of Africa,100 km from the al-Hudaydah coast,15.113684,41.990874,Town,Saudi-led coalition forces,Yemeni fishermen,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,,"On 10/22/2015 Saudi warplanes, about 100 km from the al-Hudaydah coast, opened fire on a Yemeni fishing boat, killing at least 10. Saudi fighter jets pounded their boats off the coast of Uqban Island in al-Hudaydah Province.",,0,,10/1/2015,41.990874,16,42,32.04408264160156,2,98.55869088239926,10,31.139507293701172,0.9045753479003906,-1.7
HOA_FDE_All_Final,e3296,11/19/2015,2015,Yemen,Horn of Africa,Honaish and Zaqar islands in Hodeidah governorate,14.031506,42.831819,District,Yemeni fishermen,Saudi-led coalition forces,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,,On 11/19/2015 the Saudi-led coalition's targeted (margilization) boats of fishermen in Hoish and Zaqar islands in Hodeidah governorate. Coalition warplanes attacked the fishermen's boats and killed twenty and injuring ten.,,0,,11/1/2015,42.831819,14,44,28.89690589904785,2,126.0772481,11,27.607051849365234,1.2898540496826172,-0.5
HOA_FDE_All_Final,e3297,11/21/2015,2015,Yemen,Horn of Africa,Hanish islands q,13.82257,42.875421,Town,Yemeni fishermen,Saudi-led coalition forces,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,,"on 11/21/2015 Saudi warplanes opened fire on Yemeni fishermens' boats in the Red Sea, killing at least eight fishermen. The fishermen were killed near Hanish Island in the Yemeni province of Hudaydah.",,0,,11/1/2015,42.875421,14,44,28.89690589904785,2,122.9725316067442,11,27.607051849365234,1.2898540496826172,-0.5
HOA_FDE_All_Final,e3299,12/10/1993,1993,Eritrea,Horn of Africa,Eritrean waters in Red Sea,17.984048,38.916757,Country,Eritrean Navy,Egyptian fishermen,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,"The Eritrean vy seized Egyptian-flagged fishing vessels after they drifted into Eritrea's territorial waters. Several vessels were impounded and the crews were imprisoned, but an exact number is unknown for both the boats and crew.",,0,,12/1/1993,38.916757,18,40,28.92488670349121,2,114.57457650040054,12,27.87255859,1.052328109741211,0.2
HOA_FDE_All_Final,e3300,4/11/1995,1995,Eritrea,Horn of Africa,Port of Mitsiwa,16.516514,40.295748,Town,Eritrean coastguards,Egyptian fishermen,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,"The Eritrean coastguard intercepted 3 fishing boats with a crew of 80 on 04/11/1995 after they drifted into Eritrean territorial waters. The fishermen were taken to the port of Mitsiwa and were detained on board for 12 days, after which they were released.Eritrean authorities kept the boats. ",,0,,4/1/1995,40.295748,16,40,27.94651222229004,2,65.53873570141432,4,27.87540054321289,0.071111679,-0.7
HOA_FDE_All_Final,e3251,4/23/1995,1995,Eritrea,Horn of Africa,Asmara,16.806082,39.873909,Town,Eritrean security forces,Egyptian fishermen,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,Eritrean security forces intercepted and detained Egyptian fisherman after they drifted into Eritrean territorial waters. The fishermen were held by authorities for several weeks before being released in Asmara on 05/14/1995.,,0,,4/1/1995,39.873909,16,40,27.94651222229004,2,90.63573148073776,4,27.87540054321289,0.071111679,-0.7
HOA_FDE_All_Final,e3302,5/15/1995,1995,Eritrea,Horn of Africa,Sanaa,16.04156134,41.26154081,Town,Egyptian fishermen,Yemeni authorities,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,,"In May 1995, Yemeni authorities seized the boats of Egyptian fishermen after the fishermen drifted into Yemeni territorial waters. The Egyptian fishermen were also detained and spent 8 months in Yemen's capital, Saa. The fishermen arrived back in Cairo on January 12th, 1996.",,0,,5/1/1995,41.26154081,16,42,29.876651763916016,2,79.05893093,5,29.820444107055664,0.056207657,-0.4
HOA_FDE_All_Final,e3304,7/1/1996,1996,Eritrea,Horn of Africa,Red seas coast,17.86991512,39.36966174,Region,Egyptian fishermen,Eritrean authorities,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,Eritrean authorities arrested 68 fishermen after they crossed into Eritrea's territorial waters. The fishermen were releases on 07/19/1996 following efforts from the Egyptian embassy.,,0,,7/1/1996,39.36966174,18,40,31.057260513305664,2,68.23521476138053,7,31.043533325195312,0.013727188110351562,0.7
HOA_FDE_All_Final,e3305,9/23/1996,1996,Eritrea,Horn of Africa,Port of Mussawa,17.032064,39.884896,Town,Egyptian fishermen,Eritrean authorities,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,,"Eritrean authorities arrested 83 Egyptian fishermen for illegally fishing in Eritrea's territorial waters. The fishermen were held for 18 days before they were released. The fishermen were beaten with ships and ropes, but how many injuries were sustained",,0,,9/1/1996,39.884896,18,40,32.023189544677734,2,108.31941274418563,9,31.763107299804688,0.2600822448730469,0.6
HOA_FDE_All_Final,e3306,6/1/1997,1997,Eritrea,Horn of Africa,Aswan coast,17.86137391,39.54048604,Town,Egyptian fishermen,Eritrean authorities,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,Eritrean authorities arrested 119 Egyptian fishermen after the  vessel entered into Eritrean territorial wasters illegally. The fishermen were on 6 boats. The fishermen were held for a month before being released on 07/01/97.,,0,,6/1/1997,39.54048604,18,40,31.38125991821289,2,50.99916511126337,6,30.695905685424805,0.6853542327880859,-1.4
